dbtimestamp,soil_moisture,soil_ph,soil_ec,soil_nitrogen,soil_phosphorus
2025-05-27 03:31:28.411754,63.3,3.0,1961.0,370.0,903.0
2025-05-27 03:32:04.758920,68.1,3.0,1955.0,369.0,900.0
2025-05-27 03:32:41.108766,70.6,3.0,1961.0,370.0,903.0
2025-05-27 03:33:17.568858,70.6,3.0,1955.0,369.0,900.0
2025-05-27 03:33:54.018940,65.7,3.0,1961.0,370.0,903.0
2025-05-27 03:34:30.288811,65.7,3.0,1961.0,370.0,903.0
2025-05-27 03:35:06.619091,71.3,3.0,1958.0,370.0,901.0
2025-05-27 03:35:43.085931,71.0,3.0,1961.0,370.0,903.0
2025-05-27 03:36:19.527520,69.4,3.0,1958.0,370.0,901.0
2025-05-27 03:36:56.896408,69.4,3.0,1964.0,371.0,904.0
2025-05-27 03:37:33.256938,65.5,3.0,1958.0,370.0,901.0
2025-05-27 03:38:09.718313,65.5,3.0,1961.0,370.0,903.0
2025-05-27 03:38:46.166240,69.4,3.0,1958.0,370.0,901.0
2025-05-27 03:39:22.629541,69.4,3.0,1955.0,369.0,900.0
2025-05-27 03:39:59.086340,67.0,3.0,1961.0,370.0,903.0
2025-05-27 03:40:35.437346,66.8,3.0,1958.0,370.0,901.0
2025-05-27 03:41:11.786328,69.4,3.0,1961.0,370.0,903.0
2025-05-27 03:41:48.238921,69.4,3.0,1961.0,370.0,903.0
2025-05-27 03:42:24.591273,69.0,3.0,1961.0,370.0,903.0
2025-05-27 03:43:00.950096,72.4,3.0,1958.0,370.0,901.0
2025-05-27 03:43:37.401505,68.6,3.0,1955.0,369.0,900.0
2025-05-27 03:44:13.752725,67.5,3.0,1952.0,368.0,898.0
2025-05-27 03:44:50.214567,65.8,3.0,1961.0,370.0,903.0
2025-05-27 03:45:26.721559,72.4,3.0,1973.0,373.0,908.0
2025-05-27 03:46:03.329515,69.5,3.0,1970.0,372.0,907.0
2025-05-27 03:46:39.781796,69.9,3.0,1952.0,368.0,898.0
2025-05-27 03:47:16.332154,64.7,3.0,1973.0,373.0,908.0
2025-05-27 03:47:52.792429,68.1,3.0,1961.0,370.0,903.0
2025-05-27 03:48:29.155121,72.4,3.0,1961.0,370.0,903.0
2025-05-27 03:49:05.504131,68.1,3.0,1961.0,370.0,903.0
2025-05-27 03:49:41.960876,68.4,3.0,1967.0,372.0,905.0
2025-05-27 03:50:18.406626,65.7,3.0,1949.0,368.0,897.0
2025-05-27 03:50:54.861898,65.8,3.0,1958.0,370.0,901.0
2025-05-27 03:51:31.314748,68.6,3.0,1961.0,370.0,903.0
2025-05-27 03:52:07.774425,69.0,3.0,1967.0,372.0,905.0
2025-05-27 03:52:44.334746,69.4,3.0,1961.0,370.0,903.0
2025-05-27 03:53:20.785737,67.1,3.0,1961.0,370.0,903.0
2025-05-27 03:53:57.233230,68.4,3.0,1967.0,372.0,905.0
2025-05-27 03:54:33.692217,64.4,3.0,1958.0,370.0,901.0
2025-05-27 03:55:10.042223,65.8,3.0,1967.0,372.0,905.0
2025-05-27 03:55:46.505072,69.4,3.0,1961.0,370.0,903.0
2025-05-27 03:56:23.872615,67.0,3.0,1955.0,369.0,900.0
2025-05-27 03:57:00.233718,71.7,3.0,1958.0,370.0,901.0
2025-05-27 03:57:36.682240,71.0,3.0,1958.0,370.0,901.0
2025-05-27 03:58:13.032530,69.4,3.0,1958.0,370.0,901.0
2025-05-27 03:58:49.394226,66.0,3.0,1958.0,370.0,901.0
2025-05-27 03:59:25.846648,74.9,3.0,1958.0,370.0,901.0
2025-05-27 04:00:02.193978,68.2,3.0,1967.0,372.0,905.0
2025-05-27 04:00:38.658540,68.4,3.0,1970.0,372.0,907.0
2025-05-27 04:01:15.001437,69.7,3.0,1961.0,370.0,903.0
2025-05-27 04:01:51.455865,70.6,3.0,1964.0,371.0,904.0
2025-05-27 04:02:27.815863,69.4,3.0,1958.0,370.0,901.0
2025-05-27 04:03:04.165752,69.4,3.0,1952.0,368.0,898.0
2025-05-27 04:03:40.524598,69.4,3.0,1964.0,371.0,904.0
2025-05-27 04:04:16.878598,69.5,3.0,1958.0,370.0,901.0
2025-05-27 04:04:53.328405,68.4,3.0,1958.0,370.0,901.0
2025-05-27 04:05:29.781933,65.5,3.0,1970.0,372.0,907.0
2025-05-27 04:06:06.233621,69.4,3.0,1973.0,373.0,908.0
2025-05-27 04:06:42.686169,69.4,3.0,1958.0,370.0,901.0
2025-05-27 04:07:19.145987,71.3,3.0,1961.0,370.0,903.0
2025-05-27 04:07:55.602757,65.7,3.0,1958.0,370.0,901.0
2025-05-27 04:08:32.057589,65.7,3.0,1979.0,374.0,911.0
2025-05-27 04:09:08.503425,70.6,3.0,1961.0,370.0,903.0
2025-05-27 04:09:44.866783,68.6,3.0,1958.0,370.0,901.0
2025-05-27 04:10:21.317688,65.7,3.0,1961.0,370.0,903.0
2025-05-27 04:10:57.876953,65.5,3.0,1943.0,367.0,894.0
2025-05-27 04:11:34.334576,65.7,3.0,1958.0,370.0,901.0
2025-05-27 04:12:10.883480,65.7,3.0,1955.0,369.0,900.0
2025-05-27 04:12:47.342881,71.3,3.0,1958.0,370.0,901.0
2025-05-27 04:13:23.798669,63.3,3.0,1961.0,370.0,903.0
2025-05-27 04:14:00.253973,67.9,3.0,1958.0,370.0,901.0
2025-05-27 04:14:36.602624,65.7,3.0,1961.0,370.0,903.0
2025-05-27 04:15:13.056772,73.4,3.0,1958.0,370.0,901.0
2025-05-27 04:15:50.536260,70.6,3.0,1955.0,369.0,900.0
2025-05-27 04:16:26.897848,69.4,3.0,1964.0,371.0,904.0
2025-05-27 04:17:03.246134,67.9,3.0,1964.0,371.0,904.0
2025-05-27 04:17:39.694844,65.7,3.0,1961.0,370.0,903.0
2025-05-27 04:18:16.157862,71.0,3.0,1958.0,370.0,901.0
2025-05-27 04:18:52.604253,69.9,3.0,1958.0,370.0,901.0
2025-05-27 04:19:29.064244,74.2,3.0,1940.0,366.0,892.0
2025-05-27 04:20:05.522595,69.2,3.0,1958.0,370.0,901.0
2025-05-27 04:20:41.974803,68.8,3.0,1952.0,368.0,898.0
2025-05-27 04:21:18.526095,69.7,3.0,1970.0,372.0,907.0
2025-05-27 04:21:54.884579,64.6,3.0,1958.0,370.0,901.0
2025-05-27 04:22:31.335018,66.2,3.0,1964.0,371.0,904.0
2025-05-27 04:23:07.693744,68.8,3.0,1958.0,370.0,901.0
2025-05-27 04:23:44.248042,68.1,3.0,1958.0,370.0,901.0
2025-05-27 04:24:20.704183,69.0,3.0,1958.0,370.0,901.0
2025-05-27 04:24:57.152663,70.6,3.0,1952.0,368.0,898.0
2025-05-27 04:25:33.614950,71.3,3.0,1964.0,371.0,904.0
2025-05-27 04:26:10.065278,68.6,3.0,1952.0,368.0,898.0
2025-05-27 04:26:46.724980,65.1,3.0,1958.0,370.0,901.0
2025-05-27 04:27:23.184284,68.6,3.0,1952.0,368.0,898.0
2025-05-27 04:27:59.632721,65.7,3.0,1955.0,369.0,900.0
2025-05-27 04:28:36.094408,65.5,3.0,1958.0,370.0,901.0
2025-05-27 04:29:12.543595,64.6,3.0,1973.0,373.0,908.0
2025-05-27 04:29:48.996889,67.9,3.0,1955.0,369.0,900.0
2025-05-27 04:30:25.454095,69.0,3.0,1958.0,370.0,901.0
2025-05-27 04:31:01.903172,69.5,3.0,1964.0,371.0,904.0
2025-05-27 04:31:38.264063,68.1,3.0,1958.0,370.0,901.0
2025-05-27 04:32:14.824346,71.0,3.0,1958.0,370.0,901.0
2025-05-27 04:32:51.276527,65.5,3.0,1961.0,370.0,903.0
2025-05-27 04:33:27.834489,71.0,3.0,1949.0,368.0,897.0
2025-05-27 04:34:04.286984,68.8,3.0,1961.0,370.0,903.0
2025-05-27 04:34:40.642121,68.1,3.0,1964.0,371.0,904.0
2025-05-27 04:35:16.992312,73.4,3.0,1961.0,370.0,903.0
2025-05-27 04:35:53.543983,65.7,3.0,1952.0,368.0,898.0
2025-05-27 04:36:30.002633,65.5,3.0,1964.0,371.0,904.0
2025-05-27 04:37:06.453755,68.6,3.0,1949.0,368.0,897.0
2025-05-27 04:37:43.216217,68.8,3.0,1961.0,370.0,903.0
2025-05-27 04:38:19.877724,70.3,3.0,1958.0,370.0,901.0
2025-05-27 04:38:56.336768,69.0,3.0,1958.0,370.0,901.0
2025-05-27 04:39:32.783848,64.2,3.0,1964.0,371.0,904.0
2025-05-27 04:40:09.132431,69.0,3.0,1958.0,370.0,901.0
2025-05-27 04:40:45.695171,69.5,3.0,1958.0,370.0,901.0
2025-05-27 04:41:22.045359,67.0,3.0,1955.0,369.0,900.0
2025-05-27 04:41:58.504533,66.6,3.0,1958.0,370.0,901.0
2025-05-27 04:42:34.956715,69.2,3.0,1955.0,369.0,900.0
2025-05-27 04:43:11.414083,69.4,3.0,1949.0,368.0,897.0
2025-05-27 04:43:47.870556,68.1,3.0,1970.0,372.0,907.0
2025-05-27 04:44:24.327401,69.5,3.0,1958.0,370.0,901.0
2025-05-27 04:45:00.786277,65.7,3.0,1949.0,368.0,897.0
2025-05-27 04:45:37.224436,69.7,3.0,1958.0,370.0,901.0
2025-05-27 04:46:13.786302,67.5,3.0,1982.0,375.0,913.0
2025-05-27 04:46:50.145786,68.2,3.0,1955.0,369.0,900.0
2025-05-27 04:47:26.805827,69.4,3.0,1958.0,370.0,901.0
2025-05-27 04:48:03.368445,67.0,3.0,1958.0,370.0,901.0
2025-05-27 04:48:39.715556,67.1,3.0,1958.0,370.0,901.0
2025-05-27 04:49:16.060485,65.7,3.0,1961.0,370.0,903.0
2025-05-27 04:49:52.521750,66.0,3.0,1940.0,366.0,892.0
2025-05-27 04:50:28.874671,68.1,3.0,1958.0,370.0,901.0
2025-05-27 04:51:05.344797,65.8,3.0,1958.0,370.0,901.0
2025-05-27 04:51:41.896299,70.6,3.0,1952.0,368.0,898.0
2025-05-27 04:52:18.343906,67.0,3.0,1973.0,373.0,908.0
2025-05-27 04:52:55.017852,63.3,3.0,1958.0,370.0,901.0
2025-05-27 04:53:31.460620,68.6,3.0,1961.0,370.0,903.0
2025-05-27 04:54:07.818730,70.6,3.0,1958.0,370.0,901.0
2025-05-27 04:54:44.267205,65.8,3.0,1970.0,372.0,907.0
2025-05-27 04:55:20.619995,70.6,3.0,1958.0,370.0,901.0
2025-05-27 04:55:56.967032,65.5,3.0,1952.0,368.0,898.0
2025-05-27 04:56:33.431060,68.6,3.0,1955.0,369.0,900.0
2025-05-27 04:57:09.987676,70.6,3.0,1955.0,369.0,900.0
2025-05-27 04:57:46.454122,71.3,3.0,1958.0,370.0,901.0
2025-05-27 04:58:22.804327,68.1,3.0,1952.0,368.0,898.0
2025-05-27 04:58:59.248658,69.2,3.0,1967.0,372.0,905.0
2025-05-27 04:59:35.727794,69.9,3.0,1958.0,370.0,901.0
2025-05-27 05:00:12.060611,68.6,3.0,1979.0,374.0,911.0
2025-05-27 05:00:48.510328,66.4,3.0,1958.0,370.0,901.0
2025-05-27 05:01:25.078989,65.7,3.0,1952.0,368.0,898.0
2025-05-27 05:02:01.830367,68.1,3.0,1952.0,368.0,898.0
2025-05-27 05:02:38.280885,68.8,3.0,1955.0,369.0,900.0
2025-05-27 05:03:14.959104,71.3,3.0,1952.0,368.0,898.0
2025-05-27 05:03:54.389055,69.4,3.0,1961.0,370.0,903.0
2025-05-27 05:04:30.985310,65.8,3.0,1958.0,370.0,901.0
2025-05-27 05:05:07.498069,68.8,3.0,1958.0,370.0,901.0
2025-05-27 05:05:43.963905,65.5,3.0,1961.0,370.0,903.0
2025-05-27 05:06:20.295986,65.5,3.0,1958.0,370.0,901.0
2025-05-27 05:06:56.760590,70.3,3.0,1958.0,370.0,901.0
2025-05-27 05:07:33.417985,69.4,3.0,1958.0,370.0,901.0
2025-05-27 05:08:09.778670,68.8,3.0,1973.0,373.0,908.0
2025-05-27 05:08:46.224922,71.0,3.0,1958.0,370.0,901.0
2025-05-27 05:09:22.730266,71.0,3.0,1955.0,369.0,900.0
2025-05-27 05:09:59.130676,68.4,3.0,1958.0,370.0,901.0
2025-05-27 05:10:35.595615,64.0,3.0,1958.0,370.0,901.0
2025-05-27 05:11:12.043111,69.5,3.0,1964.0,371.0,904.0
2025-05-27 05:11:48.391069,69.4,3.0,1958.0,370.0,901.0
2025-05-27 05:12:24.948428,69.5,3.0,1955.0,369.0,900.0
2025-05-27 05:13:01.508144,71.0,3.0,1961.0,370.0,903.0
2025-05-27 05:13:37.972668,67.5,3.0,1952.0,368.0,898.0
2025-05-27 05:14:14.421299,71.0,3.0,1961.0,370.0,903.0
2025-05-27 05:14:50.884305,70.6,3.0,1967.0,372.0,905.0
2025-05-27 05:15:27.235003,66.4,3.0,1961.0,370.0,903.0
2025-05-27 05:16:03.681449,65.8,3.0,1964.0,371.0,904.0
2025-05-27 05:16:40.035427,68.1,3.0,1949.0,368.0,897.0
2025-05-27 05:17:16.589967,73.4,3.0,1970.0,372.0,907.0
2025-05-27 05:17:53.258668,71.0,3.0,1958.0,370.0,901.0
2025-05-27 05:18:29.815175,65.8,3.0,1967.0,372.0,905.0
2025-05-27 05:19:06.260451,65.8,3.0,1958.0,370.0,901.0
2025-05-27 05:19:42.731717,65.5,3.0,1955.0,369.0,900.0
2025-05-27 05:20:19.172087,71.3,3.0,1961.0,370.0,903.0
2025-05-27 05:20:55.629127,64.2,3.0,1958.0,370.0,901.0
2025-05-27 05:21:32.081471,69.0,3.0,1958.0,370.0,901.0
2025-05-27 05:22:13.573867,67.0,3.0,1958.0,370.0,901.0
2025-05-27 05:22:51.767745,73.4,3.0,1979.0,374.0,911.0
2025-05-27 05:23:31.187211,64.6,3.0,1958.0,370.0,901.0
2025-05-27 05:24:09.585511,68.1,3.0,1958.0,370.0,901.0
2025-05-27 05:24:46.048936,64.6,3.0,1958.0,370.0,901.0
2025-05-27 05:25:22.390615,68.8,3.0,1952.0,368.0,898.0
2025-05-27 05:25:58.956199,64.7,3.0,1964.0,371.0,904.0
2025-05-27 05:26:35.400992,67.1,3.0,1955.0,369.0,900.0
2025-05-27 05:27:11.737239,69.4,3.0,1961.0,370.0,903.0
2025-05-27 05:27:48.198163,71.3,3.0,1961.0,370.0,903.0
2025-05-27 05:28:24.758013,67.1,3.0,1952.0,368.0,898.0
2025-05-27 05:29:01.212076,68.6,3.0,1958.0,370.0,901.0
2025-05-27 05:29:37.690328,63.6,3.0,1958.0,370.0,901.0
2025-05-27 05:30:14.217562,69.0,3.0,1952.0,368.0,898.0
2025-05-27 05:30:50.586859,67.9,3.0,1961.0,370.0,903.0
2025-05-27 05:31:27.145693,64.7,3.0,1958.0,370.0,901.0
2025-05-27 05:32:03.588602,65.5,3.0,1955.0,369.0,900.0
2025-05-27 05:32:40.042700,69.4,3.0,1955.0,369.0,900.0
2025-05-27 05:33:16.514920,67.0,3.0,1958.0,370.0,901.0
2025-05-27 05:33:53.057925,65.5,3.0,1958.0,370.0,901.0
2025-05-27 05:34:29.525842,67.1,3.0,1955.0,369.0,900.0
2025-05-27 05:35:06.075183,68.8,3.0,1955.0,369.0,900.0
2025-05-27 05:35:42.636155,69.4,3.0,1955.0,369.0,900.0
2025-05-27 05:36:19.187679,65.8,3.0,1946.0,367.0,895.0
2025-05-27 05:37:01.179801,67.1,3.0,1958.0,370.0,901.0
2025-05-27 05:37:37.523656,65.7,3.0,1961.0,370.0,903.0
2025-05-27 05:38:16.862481,70.6,3.0,1958.0,370.0,901.0
2025-05-27 05:38:53.286154,65.7,3.0,1955.0,369.0,900.0
2025-05-27 05:39:29.762576,70.3,3.0,1955.0,369.0,900.0
2025-05-27 05:40:09.178983,65.8,3.0,1961.0,370.0,903.0
2025-05-27 05:40:45.624618,71.7,3.0,1964.0,371.0,904.0
2025-05-27 05:41:22.090912,67.9,3.0,1958.0,370.0,901.0
2025-05-27 05:41:58.649504,68.1,3.0,1958.0,370.0,901.0
2025-05-27 05:42:35.084630,68.1,3.0,1958.0,370.0,901.0
2025-05-27 05:43:11.656392,65.8,3.0,1955.0,369.0,900.0
2025-05-27 05:43:48.318273,73.4,3.0,1958.0,370.0,901.0
2025-05-27 05:44:24.781564,69.4,3.0,1961.0,370.0,903.0
2025-05-27 05:45:01.230870,65.8,3.0,1958.0,370.0,901.0
2025-05-27 05:45:37.691868,71.3,3.0,1961.0,370.0,903.0
2025-05-27 05:46:14.126860,67.0,3.0,1955.0,369.0,900.0
2025-05-27 05:46:50.698696,66.6,3.0,1967.0,372.0,905.0
2025-05-27 05:47:27.150219,69.9,3.0,1961.0,370.0,903.0
2025-05-27 05:48:03.700363,68.1,3.0,1955.0,369.0,900.0
2025-05-27 05:48:40.154251,69.4,3.0,1967.0,372.0,905.0
2025-05-27 05:49:16.627928,68.8,3.0,1955.0,369.0,900.0
2025-05-27 05:49:53.075293,65.7,3.0,1955.0,369.0,900.0
2025-05-27 05:50:29.514512,69.5,3.0,1955.0,369.0,900.0
2025-05-27 05:51:05.990790,65.7,3.0,1970.0,372.0,907.0
2025-05-27 05:51:42.536234,71.0,3.0,1973.0,373.0,908.0
2025-05-27 05:52:19.139148,67.0,3.0,1958.0,370.0,901.0
2025-05-27 05:52:55.540600,67.1,3.0,1964.0,371.0,904.0
2025-05-27 05:53:32.319243,65.7,3.0,1961.0,370.0,903.0
2025-05-27 05:54:08.756585,65.5,3.0,1961.0,370.0,903.0
2025-05-27 05:54:45.107742,67.0,3.0,1964.0,371.0,904.0
2025-05-27 05:55:21.562831,69.4,3.0,1955.0,369.0,900.0
2025-05-27 05:55:58.013386,66.6,3.0,1964.0,371.0,904.0
2025-05-27 05:56:34.367985,71.3,3.0,1958.0,370.0,901.0
2025-05-27 05:57:10.932459,65.7,3.0,1973.0,373.0,908.0
2025-05-27 05:57:47.395015,69.4,3.0,1961.0,370.0,903.0
2025-05-27 05:58:23.732014,77.0,3.0,1958.0,370.0,901.0
2025-05-27 05:59:00.083983,68.8,3.0,1973.0,373.0,908.0
2025-05-27 05:59:36.658903,67.0,3.0,1952.0,368.0,898.0
2025-05-27 06:00:14.126955,69.5,3.0,1946.0,367.0,895.0
2025-05-27 06:00:50.474195,67.0,3.0,1958.0,370.0,901.0
2025-05-27 06:01:26.823928,66.6,3.0,1961.0,370.0,903.0
2025-05-27 06:02:03.284382,67.0,3.0,1955.0,369.0,900.0
2025-05-27 06:02:39.736906,68.8,3.0,1961.0,370.0,903.0
2025-05-27 06:03:16.184412,71.3,3.0,1961.0,370.0,903.0
2025-05-27 06:03:52.643637,65.5,3.0,1958.0,370.0,901.0
2025-05-27 06:04:29.010077,68.1,3.0,1961.0,370.0,903.0
2025-05-27 06:05:05.453622,64.6,3.0,1955.0,369.0,900.0
2025-05-27 06:05:41.906891,65.8,3.0,1949.0,368.0,897.0
2025-05-27 06:06:18.259122,68.8,3.0,1955.0,369.0,900.0
2025-05-27 06:06:54.613536,70.3,3.0,1952.0,368.0,898.0
2025-05-27 06:07:31.163403,69.9,3.0,1958.0,370.0,901.0
2025-05-27 06:08:07.724556,69.4,3.0,1964.0,371.0,904.0
2025-05-27 06:08:44.074288,65.8,3.0,1958.0,370.0,901.0
2025-05-27 06:09:20.424694,65.7,3.0,1958.0,370.0,901.0
2025-05-27 06:09:56.883953,73.4,3.0,1949.0,368.0,897.0
2025-05-27 06:10:33.238592,66.6,3.0,1958.0,370.0,901.0
2025-05-27 06:11:09.698125,68.1,3.0,1949.0,368.0,897.0
2025-05-27 06:11:46.048547,71.0,3.0,1964.0,371.0,904.0
2025-05-27 06:12:22.607455,72.0,3.0,1958.0,370.0,901.0
2025-05-27 06:12:59.053784,67.0,3.0,1958.0,370.0,901.0
2025-05-27 06:13:35.622947,69.2,3.0,1964.0,371.0,904.0
2025-05-27 06:14:11.963618,68.4,3.0,1958.0,370.0,901.0
2025-05-27 06:14:48.324183,68.2,3.0,1970.0,372.0,907.0
2025-05-27 06:15:24.781859,67.9,3.0,1955.0,369.0,900.0
2025-05-27 06:16:01.223122,66.6,3.0,1949.0,368.0,897.0
2025-05-27 06:16:37.674902,69.5,3.0,1958.0,370.0,901.0
2025-05-27 06:17:14.032888,67.1,3.0,1955.0,369.0,900.0
2025-05-27 06:17:50.395018,68.1,3.0,1964.0,371.0,904.0
2025-05-27 06:18:26.844407,68.8,3.2,1952.0,368.0,898.0
2025-05-27 06:19:03.294150,65.7,3.7,1955.0,369.0,900.0
2025-05-27 06:19:39.954080,67.1,3.9,1955.0,369.0,900.0
2025-05-27 06:20:16.314207,68.1,4.1,1946.0,367.0,895.0
2025-05-27 06:20:52.770036,69.4,4.2,1976.0,373.0,910.0
2025-05-27 06:21:29.327053,65.5,4.3,1949.0,368.0,897.0
2025-05-27 06:22:05.682838,66.4,4.4,1958.0,370.0,901.0
2025-05-27 06:22:42.035831,66.6,4.5,1958.0,370.0,901.0
2025-05-27 06:23:18.582525,67.0,4.5,1961.0,370.0,903.0
2025-05-27 06:23:55.033173,65.5,4.6,1958.0,370.0,901.0
2025-05-27 06:24:31.494889,70.3,4.7,1958.0,370.0,901.0
2025-05-27 06:25:07.945492,66.6,4.7,1958.0,370.0,901.0
2025-05-27 06:25:44.310562,69.7,4.8,1964.0,371.0,904.0
2025-05-27 06:26:20.654911,67.0,4.8,1961.0,370.0,903.0
2025-05-27 06:26:57.109282,68.1,4.8,1943.0,367.0,894.0
2025-05-27 06:27:33.665204,71.3,4.9,1976.0,373.0,910.0
2025-05-27 06:28:10.021011,67.0,4.9,1958.0,370.0,901.0
2025-05-27 06:28:46.374432,71.7,4.9,1958.0,370.0,901.0
2025-05-27 06:29:22.833816,66.6,5.0,1964.0,371.0,904.0
2025-05-27 06:29:59.287341,69.4,5.0,1964.0,371.0,904.0
2025-05-27 06:30:35.951334,69.4,5.0,1946.0,367.0,895.0
2025-05-27 06:31:12.494983,65.8,5.0,1958.0,370.0,901.0
2025-05-27 06:31:48.842277,66.4,5.1,1958.0,370.0,901.0
2025-05-27 06:32:25.204122,67.9,5.1,1958.0,370.0,901.0
2025-05-27 06:33:01.765148,65.5,5.1,1958.0,370.0,901.0
2025-05-27 06:33:38.212030,71.3,5.1,1955.0,369.0,900.0
2025-05-27 06:34:14.665741,69.5,5.2,1958.0,370.0,901.0
2025-05-27 06:34:51.129246,68.8,5.2,1970.0,372.0,907.0
2025-05-27 06:35:27.485923,66.6,5.2,1958.0,370.0,901.0
2025-05-27 06:36:03.878102,65.7,4.2,1961.0,370.0,903.0
2025-05-27 06:36:40.287170,69.0,4.6,1961.0,370.0,903.0
2025-05-27 06:37:16.634967,67.1,4.0,1970.0,372.0,907.0
2025-05-27 06:37:53.093531,67.9,4.5,1967.0,372.0,905.0
2025-05-27 06:38:29.544706,68.4,4.8,1958.0,370.0,901.0
2025-05-27 06:39:05.893516,64.7,4.9,1961.0,370.0,903.0
2025-05-27 06:39:42.256667,67.1,5.0,1958.0,370.0,901.0
2025-05-27 06:40:18.607621,68.8,5.0,1958.0,370.0,901.0
2025-05-27 06:40:55.056486,68.1,5.1,1958.0,370.0,901.0
2025-05-27 06:41:31.405171,64.6,5.1,1955.0,369.0,900.0
2025-05-27 06:42:08.673601,69.4,5.1,1964.0,371.0,904.0
2025-05-27 06:42:45.031831,64.4,5.2,1967.0,372.0,905.0
2025-05-27 06:43:21.384279,69.4,5.2,1958.0,370.0,901.0
2025-05-27 06:43:57.943221,75.2,5.2,1958.0,370.0,901.0
2025-05-27 06:44:34.306589,65.7,5.2,1961.0,370.0,903.0
2025-05-27 06:45:10.652528,67.9,5.2,1958.0,370.0,901.0
2025-05-27 06:45:47.005639,66.6,5.2,1970.0,372.0,907.0
2025-05-27 06:46:23.353721,68.1,5.3,1958.0,370.0,901.0
2025-05-27 06:46:59.703417,69.0,5.3,1955.0,369.0,900.0
2025-05-27 06:47:36.063636,67.0,5.3,1955.0,369.0,900.0
2025-05-27 06:48:12.511256,68.1,5.3,1958.0,370.0,901.0
2025-05-27 06:48:48.974065,66.2,5.3,1952.0,368.0,898.0
2025-05-27 06:49:25.435177,71.0,5.3,1976.0,373.0,910.0
2025-05-27 06:50:01.780940,64.7,5.4,1967.0,372.0,905.0
2025-05-27 06:50:38.129196,64.7,5.4,1958.0,370.0,901.0
2025-05-27 06:51:14.483491,69.4,5.4,1949.0,368.0,897.0
2025-05-27 06:51:50.830330,69.5,5.4,1961.0,370.0,903.0
2025-05-27 06:52:27.293183,65.7,5.4,1958.0,370.0,901.0
2025-05-27 06:53:03.643723,68.1,5.4,1958.0,370.0,901.0
2025-05-27 06:53:40.203615,65.7,5.4,1961.0,370.0,903.0
2025-05-27 06:54:16.654795,67.1,5.4,1955.0,369.0,900.0
2025-05-27 06:54:53.008266,69.2,5.4,1952.0,368.0,898.0
2025-05-27 06:55:29.359492,67.7,5.4,1958.0,370.0,901.0
2025-05-27 06:56:05.916674,74.9,5.4,1961.0,370.0,903.0
2025-05-27 06:56:42.270940,64.7,5.4,1949.0,368.0,897.0
2025-05-27 06:57:18.624491,69.4,5.4,1964.0,371.0,904.0
2025-05-27 06:57:55.073084,65.7,5.4,1961.0,370.0,903.0
2025-05-27 06:58:31.426291,66.6,5.4,1961.0,370.0,903.0
2025-05-27 06:59:08.022577,66.4,5.4,1961.0,370.0,903.0
2025-05-27 06:59:44.344481,65.5,5.4,1958.0,370.0,901.0
2025-05-27 07:00:20.683616,68.8,5.4,1961.0,370.0,903.0
2025-05-27 07:00:57.146750,64.2,5.4,1952.0,368.0,898.0
2025-05-27 07:01:33.492562,69.5,5.4,1955.0,369.0,900.0
2025-05-27 07:02:09.950748,65.7,5.4,1958.0,370.0,901.0
2025-05-27 07:02:46.402321,70.3,5.4,1958.0,370.0,901.0
2025-05-27 07:03:22.872035,68.1,5.4,1973.0,373.0,908.0
2025-05-27 07:03:59.211327,69.4,5.4,1958.0,370.0,901.0
2025-05-27 07:04:35.675272,65.5,5.4,1952.0,368.0,898.0
2025-05-27 07:05:12.226169,64.7,5.4,1964.0,371.0,904.0
2025-05-27 07:05:48.575089,67.1,5.5,1955.0,369.0,900.0
2025-05-27 07:06:24.933043,67.0,5.5,1958.0,370.0,901.0
2025-05-27 07:07:01.282821,71.3,5.5,1955.0,369.0,900.0
2025-05-27 07:07:37.633696,69.4,5.4,1952.0,368.0,898.0
2025-05-27 07:08:13.993740,69.4,5.4,1958.0,370.0,901.0
2025-05-27 07:08:50.336532,68.8,5.5,1964.0,371.0,904.0
2025-05-27 07:09:26.693519,69.9,5.5,1964.0,371.0,904.0
2025-05-27 07:10:02.942465,64.6,5.4,1964.0,371.0,904.0
2025-05-27 07:10:39.303773,65.7,5.5,1949.0,368.0,897.0
2025-05-27 07:11:15.645412,64.7,5.5,1961.0,370.0,903.0
2025-05-27 07:11:52.105797,65.8,5.5,1961.0,370.0,903.0
2025-05-27 07:12:28.769433,67.0,5.5,1955.0,369.0,900.0
2025-05-27 07:13:05.214548,71.3,5.5,1949.0,368.0,897.0
2025-05-27 07:13:41.677238,69.4,5.5,1946.0,367.0,895.0
2025-05-27 07:14:18.128881,64.7,5.5,1955.0,369.0,900.0
2025-05-27 07:14:54.473225,68.8,5.5,1958.0,370.0,901.0
2025-05-27 07:15:30.937658,65.5,5.5,1961.0,370.0,903.0
2025-05-27 07:16:07.385169,66.6,5.5,1967.0,372.0,905.0
2025-05-27 07:16:43.842127,68.6,5.5,1970.0,372.0,907.0
2025-05-27 07:17:20.295307,65.8,5.5,1958.0,370.0,901.0
2025-05-27 07:17:56.843195,69.4,5.5,1961.0,370.0,903.0
2025-05-27 07:18:33.420411,66.8,5.6,1958.0,370.0,901.0
2025-05-27 07:19:09.865949,69.2,5.5,1961.0,370.0,903.0
2025-05-27 07:19:46.211713,69.5,5.5,1961.0,370.0,903.0
2025-05-27 07:20:22.674428,65.5,5.5,1961.0,370.0,903.0
